WID(wid),XSBH(学生编号),TJNY(统计年月),SWLJSC(上网累计时长),XXPJZ(学校平均值),XN(学年),XQ(学期),TBRQ(同步日期),TBLX(同步类型),CZRQ(操作日期),CZZ(操作者),CZZXM(操作者姓名)
1998636D851E21DAE063A413AC0A67AD,pjxyqxbj888,2023-04-01,293.95,,,,,,,,同学|老师
1998636D7FE021DAE063A413AC0A67AD,pjxyqwbj334,2023-04-01,402.04,,,,,,,,同学|老师
1998636D7FE921DAE063A413AC0A67AD,pjxyqxbj722,2023-04-01,470.24,,,,,,,,同学|老师
1998636D7FF521DAE063A413AC0A67AD,pjxyqwbj584,2023-04-01,552.74,,,,,,,,同学|老师
1998636D7FFC21DAE063A413AC0A67AD,pjxuqwbj803,2023-04-01,483.24,,,,,,,,同学|老师
1998636D86DB21DAE063A413AC0A67AD,pjxyqwbk777,2023-04-01,163.84,,,,,,,,同学|老师
1998636CFD1E21DAE063A413AC0A67AD,pjxyqxbk230,2023-04-01,199.71,,,,,,,,同学|老师
1998636CFD2921DAE063A413AC0A67AD,pjxyqwbk971,2023-04-01,10.48,,,,,,,,同学|老师
1998636E007621DAE063A413AC0A67AD,pjxyqxbj485,2023-04-01,140.36,,,,,,,,同学|老师
1998636E007821DAE063A413AC0A67AD,pjxyqwbj174,2023-04-01,658.44,,,,,,,,同学|老师
1998636E007C21DAE063A413AC0A67AD,pjxyqwbj821,2023-04-01,534.6,,,,,,,,同学|老师
1998636E008C21DAE063A413AC0A67AD,pjxyqxbj031,2023-04-01,724.18,,,,,,,,同学|老师
1998636E00A621DAE063A413AC0A67AD,pjxyqxbk947,2023-04-01,519.86,,,,,,,,同学|老师
1998636E00AD21DAE063A413AC0A67AD,pjxyqxbk606,2023-04-01,187.37,,,,,,,,同学|老师
1998636E00B021DAE063A413AC0A67AD,pjxyqwbk664,2023-04-01,296.63,,,,,,,,同学|老师
1998636CFEDD21DAE063A413AC0A67AD,pjxyqxbk681,2023-04-01,16.89,,,,,,,,同学|老师
1998636CFEE121DAE063A413AC0A67AD,pjxqzxbj973,2023-04-01,83.05,,,,,,,,同学|老师
1998636CFEE521DAE063A413AC0A67AD,pjxyqwbk647,2023-04-01,394.85,,,,,,,,同学|老师
1998636CFEE921DAE063A413AC0A67AD,pjxyqwbj046,2023-04-01,388.26,,,,,,,,同学|老师
1998636CFEEC21DAE063A413AC0A67AD,pjxsqxbj980,2023-04-01,467.14,,,,,,,,同学|老师
1998636CFEF821DAE063A413AC0A67AD,pjxyqwbk814,2023-04-01,643.38,,,,,,,,同学|老师
1998636D856821DAE063A413AC0A67AD,pjxuqwbj624,2023-04-01,358.09,,,,,,,,同学|老师
1998636D857421DAE063A413AC0A67AD,pjxyqxbk685,2023-04-01,222.3,,,,,,,,同学|老师
1998636D857621DAE063A413AC0A67AD,pjxuqwbj797,2023-04-01,595.21,,,,,,,,同学|老师
F690022DE35D1A58E053C97975CA7D3B,pjxsqxbj812,2023-03-01,7.03,,,,,,,,同学|老师
1998636D873B21DAE063A413AC0A67AD,pjxyqxbk872,2023-04-01,44.88,,,,,,,,同学|老师
1998636CFB4621DAE063A413AC0A67AD,pjxyqxbj121,2023-04-01,65.81,,,,,,,,同学|老师
1998636CFB4821DAE063A413AC0A67AD,pjxyqwbj865,2023-04-01,567.4,,,,,,,,同学|老师
1998636CFB6421DAE063A413AC0A67AD,pjxyqxbk519,2023-04-01,158.37,,,,,,,,同学|老师
1998636CFD3E21DAE063A413AC0A67AD,pjvyzxbj995,2023-04-01,42.92,,,,,,,,同学|老师
1998636CFD4321DAE063A413AC0A67AD,pjxyqwbj837,2023-04-01,237.78,,,,,,,,同学|老师
1998636D7AB821DAE063A413AC0A67AD,pjxyqwbj979,2023-04-01,220.68,,,,,,,,同学|老师
1998636D7AC521DAE063A413AC0A67AD,pjxuqwbj606,2023-04-01,364.03,,,,,,,,同学|老师
1998636D7AC921DAE063A413AC0A67AD,pjxxxxbj970,2023-04-01,111.07,,,,,,,,同学|老师
1998636D7AD421DAE063A413AC0A67AD,pjxwxxbj944,2023-04-01,351.58,,,,,,,,同学|老师
1998636D7AD921DAE063A413AC0A67AD,pjxyqwbk870,2023-04-01,423.65,,,,,,,,同学|老师
1998636CFF0D21DAE063A413AC0A67AD,pjxyqxbk939,2023-04-01,116.67,,,,,,,,同学|老师
1998636D7C7D21DAE063A413AC0A67AD,pjxsqxbj962,2023-04-01,751.62,,,,,,,,同学|老师
1998636D7C9821DAE063A413AC0A67AD,pjxyqxbk718,2023-04-01,193.51,,,,,,,,同学|老师
1998636D7C9E21DAE063A413AC0A67AD,pjxyqwbk673,2023-04-01,454.35,,,,,,,,同学|老师
1998636D7CA521DAE063A413AC0A67AD,pjxuqwbj833,2023-04-01,369.95,,,,,,,,同学|老师
F708A325A2074C90E053C97975CADB72,pjxyqwbk729,2023-03-01,0.56,,,,,,,,同学|老师
1998636CFB6B21DAE063A413AC0A67AD,pjwrqxbj919,2023-04-01,231.43,,,,,,,,同学|老师
1998636CFB6E21DAE063A413AC0A67AD,pjxyqxbj949,2023-04-01,266.23,,,,,,,,同学|老师
1998636CFBA621DAE063A413AC0A67AD,pjxyqwbk543,2023-04-01,190.03,,,,,,,,同学|老师
1998636D78E921DAE063A413AC0A67AD,pjxyqxbl745,2023-04-01,592.57,,,,,,,,同学|老师
1998636D790521DAE063A413AC0A67AD,pjxuqwbj734,2023-04-01,591.48,,,,,,,,同学|老师
1998636D7AE421DAE063A413AC0A67AD,pjxyqxbk318,2023-04-01,183.89,,,,,,,,同学|老师
1998636D7B1521DAE063A413AC0A67AD,pjxyqxbj345,2023-04-01,218.35,,,,,,,,同学|老师
1998636D7B1721DAE063A413AC0A67AD,pjxyqwbj616,2023-04-01,329.74,,,,,,,,同学|老师
1998636D7B1A21DAE063A413AC0A67AD,pjxyqxbj052,2023-04-01,227.84,,,,,,,,同学|老师
1998636D81E821DAE063A413AC0A67AD,pjxuqwbj677,2023-04-01,148.75,,,,,,,,同学|老师
1998636D81F421DAE063A413AC0A67AD,pjxyqxbk971,2023-04-01,237.67,,,,,,,,同学|老师
1998636D7CBC21DAE063A413AC0A67AD,pjxyqwbj485,2023-04-01,334.5,,,,,,,,同学|老师
1998636D7CCE21DAE063A413AC0A67AD,pjxyqwbk618,2023-04-01,288.16,,,,,,,,同学|老师
1998636D83B021DAE063A413AC0A67AD,pjxyqxbk052,2023-04-01,420.89,,,,,,,,同学|老师
1998636D83C121DAE063A413AC0A67AD,pjxuqwbj526,2023-04-01,567.14,,,,,,,,同学|老师
1998636D83CE21DAE063A413AC0A67AD,pjxuqwbj591,2023-04-01,677.66,,,,,,,,同学|老师
1998636D83D121DAE063A413AC0A67AD,pjxyqxbj021,2023-04-01,362.54,,,,,,,,同学|老师
1998636D011C21DAE063A413AC0A67AD,pjxyqxbk720,2023-05-01,1.97,,,,,,,,同学|老师
1998636D7E5221DAE063A413AC0A67AD,pjxuqwbj861,2023-04-01,25.41,,,,,,,,同学|老师
1998636D7E5921DAE063A413AC0A67AD,pjxyqxbk596,2023-04-01,344.79,,,,,,,,同学|老师
1998636D7E5D21DAE063A413AC0A67AD,pjxyqxbj273,2023-04-01,327.57,,,,,,,,同学|老师
1998636D7E6521DAE063A413AC0A67AD,pjxsqxbj825,2023-04-01,766.58,,,,,,,,同学|老师
1998636D7E6B21DAE063A413AC0A67AD,pjxyqxbj217,2023-04-01,441.35,,,,,,,,同学|老师
1998636D7E6C21DAE063A413AC0A67AD,pjxyqxbj125,2023-04-01,449.46,,,,,,,,同学|老师
1998636D7E6E21DAE063A413AC0A67AD,pjxyqwbj139,2023-04-01,661.56,,,,,,,,同学|老师
1998636D791221DAE063A413AC0A67AD,pjxyqxbj544,2023-04-01,684.54,,,,,,,,同学|老师
1998636D791B21DAE063A413AC0A67AD,pjxyqwbj031,2023-04-01,349.65,,,,,,,,同学|老师
1998636D792C21DAE063A413AC0A67AD,pjxyqwbj859,2023-04-01,296.27,,,,,,,,同学|老师
1998636D794021DAE063A413AC0A67AD,pjxyqxbj557,2023-04-01,273.08,,,,,,,,同学|老师
1998636D794121DAE063A413AC0A67AD,pjxyqxbj272,2023-04-01,273.49,,,,,,,,同学|老师
1998636D795221DAE063A413AC0A67AD,pjxyqxbk733,2023-04-01,416.31,,,,,,,,同学|老师
1998636D821621DAE063A413AC0A67AD,pjxyqwbj748,2023-04-01,126.55,,,,,,,,同学|老师
1998636D821A21DAE063A413AC0A67AD,pjxyqwbj977,2023-04-01,593.34,,,,,,,,同学|老师
1998636D821E21DAE063A413AC0A67AD,pjxyqwbj061,2023-04-01,510.91,,,,,,,,同学|老师
1998636D822121DAE063A413AC0A67AD,pjxyqxbk642,2023-04-01,322.99,,,,,,,,同学|老师
1998636D823421DAE063A413AC0A67AD,pjxyqxbk813,2023-04-01,276.9,,,,,,,,同学|老师
1998636D83EB21DAE063A413AC0A67AD,pjxyqxbl866,2023-04-01,276.09,,,,,,,,同学|老师
1998636D840A21DAE063A413AC0A67AD,pjxyqwbk856,2023-04-01,367.79,,,,,,,,同学|老师
1998636D840C21DAE063A413AC0A67AD,pjxyqwbj659,2023-04-01,228.52,,,,,,,,同学|老师
1998636D8AEE21DAE063A413AC0A67AD,pjxyqxbk000,2023-05-01,0.53,,,,,,,,同学|老师
1998636D8AEF21DAE063A413AC0A67AD,pjxrqxbj988,2023-06-01,0.06,,,,,,,,同学|老师
1998636D8AF121DAE063A413AC0A67AD,pjxyqxbl930,2023-05-01,0.0,,,,,,,,同学|老师
1998636D8AF321DAE063A413AC0A67AD,pjxpqxbj941,2023-05-01,0.06,,,,,,,,同学|老师
1998636DFFEC21DAE063A413AC0A67AD,pjxyqxbj121,2023-03-01,100.28,,,,,,,,同学|老师
1998636DFFF921DAE063A413AC0A67AD,pjxyqwbj085,2023-04-01,286.77,,,,,,,,同学|老师
1998636D858B21DAE063A413AC0A67AD,pjxuqwbj583,2023-04-01,500.48,,,,,,,,同学|老师
1998636D859F21DAE063A413AC0A67AD,pjxyqwbj497,2023-04-01,260.65,,,,,,,,同学|老师
1998636D805A21DAE063A413AC0A67AD,pjxyqxbj846,2023-04-01,465.76,,,,,,,,同学|老师
1998636D805D21DAE063A413AC0A67AD,pjxyqwbj016,2023-04-01,422.83,,,,,,,,同学|老师
1998636D806421DAE063A413AC0A67AD,pjxuqwbj621,2023-04-01,223.67,,,,,,,,同学|老师
1998636D806821DAE063A413AC0A67AD,pjxyqxbj753,2023-04-01,180.23,,,,,,,,同学|老师
1998636D806B21DAE063A413AC0A67AD,pjxyqxbj417,2023-04-01,213.77,,,,,,,,同学|老师
1998636D807821DAE063A413AC0A67AD,pjxyqxbl900,2023-04-01,171.08,,,,,,,,同学|老师
1998636D807B21DAE063A413AC0A67AD,pjxsqxbj801,2023-04-01,262.57,,,,,,,,同学|老师
1998636D807E21DAE063A413AC0A67AD,pjxyqxbk579,2023-04-01,463.28,,,,,,,,同学|老师
1998636D874D21DAE063A413AC0A67AD,pjxyqxbk281,2023-04-01,354.21,,,,,,,,同学|老师
1998636D875E21DAE063A413AC0A67AD,pjxuqwbj773,2023-04-01,502.89,,,,,,,,同学|老师
1998636DFFFC21DAE063A413AC0A67AD,pjxuqwbj540,2023-04-01,806.03,,,,,,,,同学|老师
1998636CFF7421DAE063A413AC0A67AD,pjxsqxbj752,2023-04-01,11.1,,,,,,,,同学|老师
1998636D85A721DAE063A413AC0A67AD,pjxyqxbj717,2023-04-01,407.98,,,,,,,,同学|老师
1998636D85B221DAE063A413AC0A67AD,pjxsqxbj810,2023-04-01,358.76,,,,,,,,同学|老师
1998636D85B321DAE063A413AC0A67AD,pjxyqxbl710,2023-04-01,359.83,,,,,,,,同学|老师
1998636D85B721DAE063A413AC0A67AD,pjxyqxbk243,2023-04-01,572.1,,,,,,,,同学|老师
1998636D85CC21DAE063A413AC0A67AD,pjxyqwbk795,2023-04-01,232.46,,,,,,,,同学|老师
1998636D85CD21DAE063A413AC0A67AD,pjxxxxbj904,2023-04-01,235.78,,,,,,,,同学|老师
1998636D85DE21DAE063A413AC0A67AD,pjxyqxbj889,2023-04-01,238.4,,,,,,,,同学|老师
1998636D878521DAE063A413AC0A67AD,pjxuqwbj477,2023-04-01,165.67,,,,,,,,同学|老师
1998636D87B321DAE063A413AC0A67AD,pjxsqxbj881,2023-04-01,101.61,,,,,,,,同学|老师
1998636CFBB821DAE063A413AC0A67AD,pjxyqxbk065,2023-04-01,251.46,,,,,,,,同学|老师
1998636CFBC721DAE063A413AC0A67AD,pjwrqxbj980,2023-04-01,228.56,,,,,,,,同学|老师
1998636CFBD221DAE063A413AC0A67AD,pjxyqxbj885,2023-04-01,227.5,,,,,,,,同学|老师
1998636CFDD221DAE063A413AC0A67AD,pjxyqxbj643,2023-04-01,643.2,,,,,,,,同学|老师
1998636CFDE221DAE063A413AC0A67AD,pjxyqxbk663,2023-04-01,52.21,,,,,,,,同学|老师
1998636CFDF021DAE063A413AC0A67AD,pjxyqwbk902,2023-04-01,154.82,,,,,,,,同学|老师
1998636D7B2821DAE063A413AC0A67AD,pjxyqxbl796,2023-04-01,366.1,,,,,,,,同学|老师
1998636D7B3221DAE063A413AC0A67AD,pjxyqwbk638,2023-04-01,398.89,,,,,,,,同学|老师
1998636D7B3921DAE063A413AC0A67AD,pjxyqxbj418,2023-04-01,256.18,,,,,,,,同学|老师
1998636D7B4B21DAE063A413AC0A67AD,pjxyqwbj569,2023-04-01,463.21,,,,,,,,同学|老师
1998636CFFB421DAE063A413AC0A67AD,pjxyqxbj007,2023-04-01,31.47,,,,,,,,同学|老师
1998636D7CFC21DAE063A413AC0A67AD,pjxsqxbj932,2023-04-01,306.97,,,,,,,,同学|老师
1998636D7CFD21DAE063A413AC0A67AD,pjxyqxbk553,2023-04-01,368.11,,,,,,,,同学|老师
1998636D7D0D21DAE063A413AC0A67AD,pjxyqwbj216,2023-04-01,438.75,,,,,,,,同学|老师
1998636D7D0F21DAE063A413AC0A67AD,pjxsqxbj944,2023-04-01,258.52,,,,,,,,同学|老师
1998636D013721DAE063A413AC0A67AD,pjxyqxbj692,2023-05-01,0.77,,,,,,,,同学|老师
1998636D014121DAE063A413AC0A67AD,pjxyqxbj840,2023-05-01,0.0,,,,,,,,同学|老师
1998636D014321DAE063A413AC0A67AD,pjxyqwbj326,2023-05-01,0.08,,,,,,,,同学|老师
1998636D014521DAE063A413AC0A67AD,pjxyqwbk815,2023-05-01,0.0,,,,,,,,同学|老师
1998636CFBE121DAE063A413AC0A67AD,pjxsqxbj940,2023-04-01,393.93,,,,,,,,同学|老师
1998636CFBE621DAE063A413AC0A67AD,pjxyqwbj461,2023-04-01,117.18,,,,,,,,同学|老师
1998636CFC0421DAE063A413AC0A67AD,pjxyqwbk949,2023-04-01,251.43,,,,,,,,同学|老师
1998636CFC0821DAE063A413AC0A67AD,pjxyqxbj312,2023-04-01,172.09,,,,,,,,同学|老师
1998636CFC1221DAE063A413AC0A67AD,pjxyqxbj905,2023-04-01,482.8,,,,,,,,同学|老师
1998636CFC1421DAE063A413AC0A67AD,pjxyqxbk151,2023-04-01,184.83,,,,,,,,同学|老师
1998636CFC2021DAE063A413AC0A67AD,pjxsqxbj815,2023-04-01,301.65,,,,,,,,同学|老师
1998636D796A21DAE063A413AC0A67AD,pjxyqxbj180,2023-04-01,613.77,,,,,,,,同学|老师
1998636D796B21DAE063A413AC0A67AD,pjxyqxbj954,2023-04-01,378.83,,,,,,,,同学|老师
1998636D797221DAE063A413AC0A67AD,pjxuqwbj993,2023-04-01,201.23,,,,,,,,同学|老师
1998636D797C21DAE063A413AC0A67AD,pjxyqxbj404,2023-04-01,274.38,,,,,,,,同学|老师
1998636D7B5321DAE063A413AC0A67AD,pjxyqxbj492,2023-04-01,559.75,,,,,,,,同学|老师
1998636D7B7021DAE063A413AC0A67AD,pjxuqwbj962,2023-04-01,350.21,,,,,,,,同学|老师
1998636D7B7F21DAE063A413AC0A67AD,pjxyqxbj491,2023-04-01,263.28,,,,,,,,同学|老师
1998636D7B8221DAE063A413AC0A67AD,pjxyqxbj638,2023-04-01,597.59,,,,,,,,同学|老师
1998636D7B8821DAE063A413AC0A67AD,pjxyqwbj003,2023-04-01,310.31,,,,,,,,同学|老师
1998636D7B8A21DAE063A413AC0A67AD,pjxyqxbj361,2023-04-01,601.73,,,,,,,,同学|老师
1998636D827B21DAE063A413AC0A67AD,pjxyqxbl878,2023-04-01,296.87,,,,,,,,同学|老师
1998636D827D21DAE063A413AC0A67AD,pjxqqxbj988,2023-04-01,276.7,,,,,,,,同学|老师
1998636D828021DAE063A413AC0A67AD,pjxyqxbk594,2023-04-01,225.78,,,,,,,,同学|老师
1998636D7D2921DAE063A413AC0A67AD,pjxyqxbk597,2023-04-01,143.16,,,,,,,,同学|老师
1998636D7D3421DAE063A413AC0A67AD,pjwtqxbj957,2023-04-01,43.25,,,,,,,,同学|老师
1998636D7D4021DAE063A413AC0A67AD,pjxyqwbk686,2023-04-01,194.89,,,,,,,,同学|老师
1998636D7D5C21DAE063A413AC0A67AD,pjxyqxbk626,2023-04-01,978.95,,,,,,,,同学|老师
1998636D842321DAE063A413AC0A67AD,pjxyqxbj086,2023-04-01,344.19,,,,,,,,同学|老师
1998636D842421DAE063A413AC0A67AD,pjxyqwbj907,2023-04-01,83.72,,,,,,,,同学|老师
1998636D842C21DAE063A413AC0A67AD,pjxsqxbj764,2023-04-01,200.3,,,,,,,,同学|老师
1998636D843421DAE063A413AC0A67AD,pjxuqwbj739,2023-04-01,154.05,,,,,,,,同学|老师
1998636D843621DAE063A413AC0A67AD,pjxyqwbj570,2023-04-01,227.38,,,,,,,,同学|老师
1998636D844121DAE063A413AC0A67AD,pjxyqwbj393,2023-04-01,362.64,,,,,,,,同学|老师
1998636D014F21DAE063A413AC0A67AD,pjxsqxbj929,2023-05-01,19.04,,,,,,,,同学|老师
1998636D7EC821DAE063A413AC0A67AD,pjxyqxbk713,2023-04-01,362.48,,,,,,,,同学|老师
1998636D799D21DAE063A413AC0A67AD,pjxyqwbj877,2023-04-01,357.99,,,,,,,,同学|老师
1998636D79A421DAE063A413AC0A67AD,pjxyqwbj318,2023-04-01,239.9,,,,,,,,同学|老师
1998636D79B321DAE063A413AC0A67AD,pjxuqwbj724,2023-04-01,642.51,,,,,,,,同学|老师
1998636D808A21DAE063A413AC0A67AD,pjxuqwbj750,2023-04-01,245.91,,,,,,,,同学|老师
1998636D808C21DAE063A413AC0A67AD,pjxyqwbk826,2023-04-01,343.83,,,,,,,,同学|老师
1998636D808F21DAE063A413AC0A67AD,pjxyqxbj978,2023-04-01,261.8,,,,,,,,同学|老师
1998636D809421DAE063A413AC0A67AD,pjxyqxbj858,2023-04-01,703.27,,,,,,,,同学|老师
1998636D809721DAE063A413AC0A67AD,pjxyqwbk999,2023-04-01,248.12,,,,,,,,同学|老师
1998636D809921DAE063A413AC0A67AD,pjxyqxbk657,2023-04-01,315.94,,,,,,,,同学|老师
1998636D80A721DAE063A413AC0A67AD,pjwtqxbj950,2023-04-01,954.93,,,,,,,,同学|老师
1998636D80A921DAE063A413AC0A67AD,pjxyqxbj285,2023-04-01,589.58,,,,,,,,同学|老师
1998636D828821DAE063A413AC0A67AD,pjxyqxbj559,2023-04-01,577.95,,,,,,,,同学|老师
1998636D829721DAE063A413AC0A67AD,pjxyqwbj321,2023-04-01,640.24,,,,,,,,同学|老师
1998636D829F21DAE063A413AC0A67AD,pjxpqxbj961,2023-04-01,190.34,,,,,,,,同学|老师
1998636D82AD21DAE063A413AC0A67AD,pjxyqwbj799,2023-04-01,228.81,,,,,,,,同学|老师
1998636D82AF21DAE063A413AC0A67AD,pjxyqwbj594,2023-04-01,217.1,,,,,,,,同学|老师
1998636D82B821DAE063A413AC0A67AD,pjxyqxbk086,2023-04-01,283.04,,,,,,,,同学|老师
1998636D82BE21DAE063A413AC0A67AD,pjxyqxbk908,2023-04-01,114.71,,,,,,,,同学|老师
1998636D82BF21DAE063A413AC0A67AD,pjwtqxbj913,2023-04-01,342.26,,,,,,,,同学|老师
1998636D845421DAE063A413AC0A67AD,pjxuqwbj786,2023-04-01,274.29,,,,,,,,同学|老师
1998636D845521DAE063A413AC0A67AD,pjxyqxbk705,2023-04-01,400.17,,,,,,,,同学|老师
1998636D845B21DAE063A413AC0A67AD,pjxyqwbj407,2023-04-01,115.21,,,,,,,,同学|老师
1998636D846B21DAE063A413AC0A67AD,pjxyqxbj243,2023-04-01,295.51,,,,,,,,同学|老师
1998636D847621DAE063A413AC0A67AD,pjxyqxbk615,2023-04-01,245.68,,,,,,,,同学|老师
1998636D847A21DAE063A413AC0A67AD,pjxyqxbj636,2023-04-01,377.65,,,,,,,,同学|老师
1998636D848B21DAE063A413AC0A67AD,pjxyqxbl723,2023-04-01,411.78,,,,,,,,同学|老师
1998636D848D21DAE063A413AC0A67AD,pjxsqxbj800,2023-04-01,309.98,,,,,,,,同学|老师
1998636D7EF921DAE063A413AC0A67AD,pjxsqxbj966,2023-04-01,342.16,,,,,,,,同学|老师
1998636D7F0321DAE063A413AC0A67AD,pjxyqxbj040,2023-04-01,178.11,,,,,,,,同学|老师
1998636D7F0521DAE063A413AC0A67AD,pjxyqxbk351,2023-04-01,240.89,,,,,,,,同学|老师
1998636D7F0821DAE063A413AC0A67AD,pjxyqxbk583,2023-04-01,228.83,,,,,,,,同学|老师
1998636D7F1021DAE063A413AC0A67AD,pjxyqwbj838,2023-04-01,698.34,,,,,,,,同学|老师
1998636D7F1121DAE063A413AC0A67AD,pjxyqwbj530,2023-04-01,408.31,,,,,,,,同学|老师
1998636D7F2321DAE063A413AC0A67AD,pjxyqxbk236,2023-04-01,135.36,,,,,,,,同学|老师
1998636D7F2621DAE063A413AC0A67AD,pjxyqwbk584,2023-04-01,260.04,,,,,,,,同学|老师
1998636D7F2821DAE063A413AC0A67AD,pjxyqxbj288,2023-04-01,394.42,,,,,,,,同学|老师
1998636D85EE21DAE063A413AC0A67AD,pjxyqwbj946,2023-04-01,182.34,,,,,,,,同学|老师
1998636D860B21DAE063A413AC0A67AD,pjxyqwbk662,2023-04-01,371.07,,,,,,,,同学|老师
1998636D80B521DAE063A413AC0A67AD,pjxyqxbk080,2023-04-01,329.54,,,,,,,,同学|老师
1998636D80C321DAE063A413AC0A67AD,pjxyqwbj050,2023-04-01,328.74,,,,,,,,同学|老师
1998636D80D621DAE063A413AC0A67AD,pjxyqxbl943,2023-04-01,302.53,,,,,,,,同学|老师
1998636D80DB21DAE063A413AC0A67AD,pjxyqxbk064,2023-04-01,366.21,,,,,,,,同学|老师
1998636D80F521DAE063A413AC0A67AD,pjxwxxbj908,2023-04-01,225.04,,,,,,,,同学|老师
1998636D87E021DAE063A413AC0A67AD,pjxyqxbl742,2023-04-01,453.63,,,,,,,,同学|老师
1998636D8A6E21DAE063A413AC0A67AD,pjxqzxbj982,2023-04-01,4.16,,,,,,,,同学|老师
1998636CFA3121DAE063A413AC0A67AD,pjwtqxbj928,2023-04-01,322.16,,,,,,,,同学|老师
1998636CFA3221DAE063A413AC0A67AD,pjxyqxbj950,2023-04-01,390.24,,,,,,,,同学|老师
1998636CFA3921DAE063A413AC0A67AD,pjxyqxbj501,2023-04-01,333.37,,,,,,,,同学|老师
1998636CFA4421DAE063A413AC0A67AD,pjxyqxbj188,2023-04-01,545.85,,,,,,,,同学|老师
1998636CFA4521DAE063A413AC0A67AD,pjwtqxbj947,2023-04-01,264.35,,,,,,,,同学|老师
1998636CFA5C21DAE063A413AC0A67AD,pjxqqxbj986,2023-04-01,279.47,,,,,,,,同学|老师
1998636CFFC821DAE063A413AC0A67AD,pjxyqxbl884,2023-04-01,472.15,,,,,,,,同学|老师
1998636D861921DAE063A413AC0A67AD,pjxyqxbk382,2023-04-01,130.19,,,,,,,,同学|老师
1998636D865621DAE063A413AC0A67AD,pjxyqwbj035,2023-04-01,359.92,,,,,,,,同学|老师
1998636CFA7621DAE063A413AC0A67AD,pjxyqwbj532,2023-04-01,649.6,,,,,,,,同学|老师
1998636D87FB21DAE063A413AC0A67AD,pjxyqxbk415,2023-04-01,332.17,,,,,,,,同学|老师
1998636D880B21DAE063A413AC0A67AD,pjxyqwbj193,2023-04-01,153.99,,,,,,,,同学|老师
1998636D87B821DAE063A413AC0A67AD,pjxuqwbj593,2023-04-01,42.71,,,,,,,,同学|老师
1998636CFC3121DAE063A413AC0A67AD,pjxyqwbj453,2023-04-01,290.04,,,,,,,,同学|老师
1998636CFE3721DAE063A413AC0A67AD,pjxyqwbj791,2023-04-01,113.71,,,,,,,,同学|老师
1998636CFE4D21DAE063A413AC0A67AD,pjxyqwbj452,2023-04-01,102.06,,,,,,,,同学|老师
1998636D7B9721DAE063A413AC0A67AD,pjxwxxbj907,2023-04-01,279.06,,,,,,,,同学|老师
1998636D7BA121DAE063A413AC0A67AD,pjxyqwbj664,2023-04-01,366.08,,,,,,,,同学|老师
1998636D7BB021DAE063A413AC0A67AD,pjxyqxbj164,2023-04-01,352.18,,,,,,,,同学|老师
1998636D7BB521DAE063A413AC0A67AD,pjxyqxbl999,2023-04-01,342.71,,,,,,,,同学|老师
1998636D7BB821DAE063A413AC0A67AD,pjxyqxbl826,2023-04-01,272.39,,,,,,,,同学|老师
1998636D7BC421DAE063A413AC0A67AD,pjxyqxbk551,2023-04-01,153.47,,,,,,,,同学|老师
1998636D7D6321DAE063A413AC0A67AD,pjxuqwbj552,2023-04-01,123.79,,,,,,,,同学|老师
1998636D7D6621DAE063A413AC0A67AD,pjxyqxbk751,2023-04-01,215.57,,,,,,,,同学|老师
1998636D7D6F21DAE063A413AC0A67AD,pjxyqxbk546,2023-04-01,384.22,,,,,,,,同学|老师
1998636D7D7A21DAE063A413AC0A67AD,pjxyqwbj585,2023-04-01,430.44,,,,,,,,同学|老师
1998636CFA9821DAE063A413AC0A67AD,pjxyqxbk295,2023-04-01,716.37,,,,,,,,同学|老师
1998636CFAA221DAE063A413AC0A67AD,pjxyqxbj330,2023-04-01,346.74,,,,,,,,同学|老师
1998636CFAAD21DAE063A413AC0A67AD,pjxyqwbk838,2023-04-01,68.39,,,,,,,,同学|老师
1998636CFABC21DAE063A413AC0A67AD,pjxyqxbj565,2023-04-01,329.3,,,,,,,,同学|老师
1998636CFAC121DAE063A413AC0A67AD,pjxyqwbj361,2023-04-01,252.02,,,,,,,,同学|老师
1998636D780321DAE063A413AC0A67AD,pjxyqxbk843,2023-04-01,631.09,,,,,,,,同学|老师
1998636D780521DAE063A413AC0A67AD,pjxyqxbk911,2023-04-01,409.2,,,,,,,,同学|老师
1998636D780621DAE063A413AC0A67AD,pjxuqwbj818,2023-04-01,325.13,,,,,,,,同学|老师
1998636D782021DAE063A413AC0A67AD,pjxyqxbj662,2023-04-01,343.0,,,,,,,,同学|老师
1998636D782821DAE063A413AC0A67AD,pjxyqwbj015,2023-04-01,143.66,,,,,,,,同学|老师
1998636CFC7D21DAE063A413AC0A67AD,pjxyqwbk951,2023-04-01,324.96,,,,,,,,同学|老师
1998636CFC9221DAE063A413AC0A67AD,pjxyqwbk885,2023-04-01,594.07,,,,,,,,同学|老师
1998636D79E821DAE063A413AC0A67AD,pjxyqwbj368,2023-04-01,393.39,,,,,,,,同学|老师
1998636D79E921DAE063A413AC0A67AD,pjxyqxbj327,2023-04-01,301.5,,,,,,,,同学|老师
1998636D7BE321DAE063A413AC0A67AD,pjxyqxbj002,2023-04-01,125.62,,,,,,,,同学|老师
1998636D7BE421DAE063A413AC0A67AD,pjxyqxbk042,2023-04-01,751.58,,,,,,,,同学|老师
1998636D7BEA21DAE063A413AC0A67AD,pjwtqxbj959,2023-04-01,769.15,,,,,,,,同学|老师
