学号_统一,学业_总修读学分,学业_学分加权平均分,学业_挂科学分占比,学业_绝对挂科门数,学业_奖学金累计总额
pjxyqwbj868,159.0,82.50376839598941,0.04088050057355342,3,0.0
pjxyqwbj869,155.9,78.34957804043759,0.01988454009720718,4,0.0
pjxyqwbj870,168.8,76.18423719287694,0.13625591609858315,11,5600.0
pjxyqwbj871,151.3,79.03634639548272,0.02643753956129943,2,0.0
pjxyqwbj872,153.5,78.8625355789879,0.0390879453362902,5,1200.0
pjxyqwbj873,149.5,78.95450976892911,0.0,0,0.0
pjxyqwbj876,148.0,86.70945360071259,0.0,3,1800.0
pjxyqwbj877,147.5,88.06643470736036,0.0,0,2400.0
pjxyqwbj883,168.5,72.07833400128582,0.10385756060192519,10,600.0
pjxyqwbj884,151.5,83.51418590665439,0.013201319260638993,2,6600.0
pjxyqwbj885,152.2,86.54992861038578,0.022996056307749257,1,2600.0
pjxyqwbj886,155.6,73.64973819731759,0.07133675634082542,8,0.0
pjxyqwbj888,220.8,55.489127921688045,0.32880433293458633,44,0.0
pjxyqwbj889,146.1,87.31826917739431,0.0,0,0.0
pjxyqwbj890,146.0,92.15067861981653,0.0,0,16500.0
pjxyqwbj895,174.8,74.77974400573547,0.097826081360064,8,600.0
pjxyqwbj896,146.0,86.13081601843726,0.0,1,5000.0
pjxyqwbj897,149.0,83.21475951578795,0.01677852236385756,4,1800.0
pjxyqwbj902,159.5,84.27334894837938,0.0,1,0.0
pjxyqwbj903,164.8,77.35011666564824,0.04611650205603749,4,600.0
pjxyqwbj904,153.2,85.70560798266267,0.01631853679382919,1,1200.0
pjxyqwbj905,149.5,87.35049582939827,0.0,0,2200.0
pjxyqwbj907,157.8,84.17109732756037,0.0006337135213109302,1,600.0
pjxyqwbj910,150.2,88.53727772721187,0.0,0,9200.0
pjxyqwbj912,156.5,84.38593709994012,0.06389775949535083,5,1800.0
pjxyqwbj913,285.4,49.1086177607352,0.4533987227260434,61,0.0
pjxyqwbj914,199.1,69.00401461556933,0.21396282200086278,14,0.0
pjxyqwbj917,166.8,90.23680514167835,0.0,0,1200.0
pjxyqwbj922,159.2,87.91393920138573,0.0,0,1200.0
pjxyqwbj923,150.2,91.03128555051362,0.0,0,4500.0
pjxyqwbj924,165.8,78.61640056595895,0.09408925849883844,9,0.0
pjxyqwbj925,155.2,82.03865450781865,0.03865979132346706,3,1000.0
pjxyqwbj926,163.7,84.56383112010806,0.05192424850798726,3,5500.0
pjxyqwbj927,165.8,86.02050144629062,0.0,1,600.0
pjxyqwbj928,152.2,79.35479110678114,0.022996056307749257,2,0.0
pjxyqwbj929,150.2,78.36417587455553,0.0,0,0.0
pjxyqwbj930,160.7,87.95270143418162,0.024891099882321105,1,2200.0
pjxyqwbj932,149.7,86.75483722412578,0.0,0,3600.0
pjxyqwbj933,152.2,82.04992890604936,0.0,0,0.0
pjxyqwbj935,150.2,78.18707868261794,0.0,0,0.0
pjxyqwbj936,151.7,90.98549169508955,0.0,0,5500.0
pjxyqwbj937,178.5,70.15069635010104,0.15406161601895707,9,0.0
pjxyqwbj939,155.2,90.10308697789388,0.0,0,600.0
pjxyqwbj940,154.2,84.04733566489394,0.02594033554213129,2,2700.0
pjxyqwbj941,164.4,89.47748847460532,0.0006082724690831832,1,2600.0
pjxyqwbj944,165.8,91.72013922073948,0.0,0,2200.0
pjxyqwbj945,152.2,90.94546051606699,0.013140603604428147,1,3500.0
pjxyqwbj946,157.5,90.30221648874816,0.0,0,7200.0
pjxyqwbj947,160.2,86.11110573588604,0.012484393727565934,1,600.0
pjxyqwbj949,154.7,83.79896032327342,0.0,1,0.0
pjxyqwbj950,154.7,89.98448028542468,0.0,0,2800.0
pjxyqwbj955,161.7,79.65181944020907,0.01855287454836892,5,0.0
pjxyqwbj958,158.0,76.46391921114434,0.0696202487582121,9,0.0
pjxyqwbj961,167.5,74.16596572143487,0.11044775460013405,10,600.0
pjxyqwbj965,145.0,90.92757993602896,0.0,1,3600.0
pjxyqwbj966,148.5,81.9467958284986,0.0,1,600.0
pjxyqwbj967,156.6,78.10791327535675,0.038952743361893784,3,600.0
pjxyqwbj971,148.8,83.52822019299595,0.002016128896765531,1,1200.0
pjxyqwbj977,146.5,92.23480599079822,0.0,0,3700.0
pjxyqwbj979,162.6,77.35054874842874,0.08056580070321029,5,0.0
pjxyqwbj985,147.0,92.4659801043551,0.0,0,8000.0
pjxyqwbj986,150.8,78.63394704018918,0.03315649647503339,7,600.0
pjxyqwbj988,147.5,85.67389249668526,0.0033898302786555742,2,0.0
pjxyqwbj989,146.0,88.14040492189007,0.0,1,1800.0
pjxyqwbj991,146.5,79.01501167133027,0.0170648452515464,1,0.0
pjxyqwbj993,156.5,73.5559058430731,0.057507983545815745,2,0.0
pjxyqwbj998,173.5,74.58328100384549,0.1268011454293288,9,600.0
pjxyqwbk504,232.7,59.22990720971606,0.37945851398975017,39,0.0
pjxyqwbk505,145.5,82.62473658936518,0.0,0,2400.0
pjxyqwbk509,162.5,79.78276432106065,0.04307692042603566,2,600.0
pjxyqwbk510,165.0,76.50969233274591,0.09696969109274599,5,600.0
pjxyqwbk511,261.4,55.81216312883845,0.4261667778819137,39,0.0
pjxyqwbk513,147.8,80.10486602808754,0.0,1,0.0
pjxyqwbk514,147.5,88.5532143353753,0.0,0,3200.0
pjxyqwbk519,146.0,89.6486239966696,0.0,1,10000.0
pjxyqwbk520,149.5,82.04079718790655,0.0,1,1200.0
pjxyqwbk521,164.5,75.74042092763398,0.1337385936937025,12,0.0
pjxyqwbk523,149.0,85.4315378905008,0.0,0,2400.0
pjxyqwbk527,146.0,90.42328147785743,0.0,0,1800.0
pjxyqwbk529,152.5,79.09048661701726,0.06557376619188418,5,1600.0
pjxyqwbk531,129.6,88.2152709710439,0.0007716048787341915,3,2100.0
pjxyqwbk534,165.3,87.55595356588302,0.0,0,9000.0
pjxyqwbk536,211.1,61.75035235668629,0.2657508164021404,25,0.0
pjxyqwbk537,163.3,91.42987805083416,0.0,0,1200.0
pjxyqwbk538,159.5,78.42381953455677,0.08777428916775616,9,0.0
pjxyqwbk540,182.0,67.71867759787486,0.20054943953025056,18,0.0
pjxyqwbk541,206.1,68.15429072516784,0.22319261411001387,19,0.0
pjxyqwbk542,162.0,75.34937806485321,0.08024690862673403,5,0.0
pjxyqwbk543,151.5,84.9438887825816,0.03300329815159748,3,600.0
pjxyqwbk544,146.0,87.68355563811262,0.0,0,2600.0
pjxyqwbk547,195.8,67.54187601931174,0.22471908964662463,16,0.0
pjxyqwbk548,149.1,84.00066505696411,0.017437959930384984,5,600.0
pjxyqwbk549,210.0,62.54761606916114,0.29047617664399156,22,0.0
pjxyqwbk551,315.0,48.15618894742258,0.5238095071806506,51,0.0
pjxyqwbk559,145.0,88.29585597959614,0.0,0,11600.0
pjxyqwbk562,146.5,85.50647880501852,0.0,0,10000.0
pjxyqwbk572,155.0,82.5903172522376,0.0,0,6200.0
pjxyqwbk575,145.0,85.65516650654024,0.0,0,5000.0
pjxyqwbk577,150.6,82.65603700823128,0.03054448668363302,4,1800.0
pjxyqwbk578,172.0,74.16394917651459,0.15697673505949214,9,0.0
pjxyqwbk581,159.1,79.96731112713317,0.04399748309255292,2,600.0
pjxyqwbk583,223.5,64.09350943653202,0.3131990911320317,27,0.0
pjxyqwbk584,193.3,64.28504582074258,0.22245213541375397,24,0.0
pjxyqwbk585,145.5,85.85841334306437,0.0,1,1200.0
pjxyqwbk592,162.9,72.72375244175859,0.0920810256549401,7,0.0
pjxyqwbk594,153.0,87.72613805711516,0.0,0,5100.0
pjxyqwbk595,146.0,88.06437752983715,0.0,0,6800.0
pjxyqwbk601,204.7,66.10356296514104,0.24132876202595202,18,0.0
pjxyqwbk603,148.5,87.03905137784164,0.0,0,1200.0
pjxyqwbk604,162.5,75.19814921857544,0.0646153806390535,4,0.0
pjxyqwbk605,190.8,65.2893047542293,0.2201257746265317,14,0.0
pjxyqwbk607,147.5,86.23457042477489,0.0,0,6200.0
pjxyqwbk608,149.5,79.39665020758191,0.013377925526560166,1,1200.0
pjxyqwbk615,151.1,80.11051753074008,0.0006618133248303558,9,5000.0
pjxyqwbk617,158.3,82.0442146529239,0.02590018787743601,3,1200.0
pjxyqwbk618,148.0,82.82161602556648,0.0,1,1200.0
pjxyqwbk620,182.0,68.04944681046996,0.19505493433764096,17,0.0
pjxyqwbk621,152.3,75.30728330221382,0.0006565987750099294,1,1200.0
pjxyqwbk622,189.4,70.76609974835799,0.16842660145582883,18,0.0
pjxyqwbk623,274.7,51.176554380176405,0.4659628516213014,49,0.0
pjxyqwbk624,233.2,62.27744158330011,0.3516294874944474,27,0.0
pjxyqwbk631,147.5,85.67457046274099,0.0,8,1500.0
pjxyqwbk632,154.8,77.88759186772661,0.02583979161241656,2,0.0
pjxyqwbk636,152.5,80.14491277738277,0.019672129857565255,1,600.0
pjxyqwbk638,269.8,56.07264432644017,0.45070420864699007,40,0.0
pjxyqwbk642,157.7,82.66898651433186,0.04438807581559443,2,600.0
pjxyqwbk644,147.6,83.7567693931728,0.0006775067291662108,4,1600.0
pjxyqwbk646,149.6,89.00066249995572,0.0006684491531785326,3,3500.0
pjxyqwbk647,149.5,82.74246938177463,0.0,0,10000.0
pjxyqwbk650,158.0,78.50126085435058,0.047468351426053705,3,2100.0
pjxyqwbk652,321.0,43.12305161610431,0.5233644696771194,61,0.0
pjxyqwbk653,148.5,84.41278892843171,0.0,1,600.0
pjxyqwbk656,154.0,80.88376098157396,0.045454542502951785,4,0.0
pjxyqwbk661,172.1,71.34514402410552,0.11969784313202539,19,0.0
pjxyqwbk662,145.5,86.88178097032433,0.0,1,1800.0
pjxyqwbk664,150.5,87.0817217885899,0.0,0,8600.0
pjxyqwbk665,155.0,77.29225307791916,0.022580643704474598,5,600.0
pjxyqwbk666,145.6,87.91620275300805,0.0006868131396419548,1,1600.0
pjxyqwbk668,215.7,62.07417422001974,0.3245247879218921,25,0.0
pjxyqwbk671,172.5,71.44579295966417,0.15710144016803246,16,0.0
pjxyqwbk673,147.5,87.06440087698977,0.013559321114622297,1,1600.0
pjxyqwbk675,212.3,65.55157486803698,0.28968439521034406,19,0.0
pjxyqwbk678,151.2,80.88954491471264,0.013227512352677755,5,0.0
pjxyqwbk679,174.5,69.44297596315323,0.15186245548066157,10,0.0
pjxyqwbk686,354.0,41.681637240631716,0.5740112832200203,75,0.0
pjxyqwbk694,147.0,89.24149052778976,0.0,0,1200.0
pjxyqwbk697,146.0,83.47876140556428,0.0,1,600.0
pjxyqwbk698,162.8,73.38635912860201,0.09828009224323757,13,1000.0
pjxyqwbk700,148.0,85.34526450369835,0.013513512600438338,1,0.0
pjxyqwbk701,324.6,51.27449010244948,0.5123228431200604,58,0.0
pjxyqwbk706,145.0,84.51309761978636,0.0,0,3200.0
pjxyqwbk708,175.8,72.05232809713719,0.1569965781003084,11,0.0
pjxyqwbk710,142.5,87.18385353095765,0.0,0,1800.0
pjxyqwbk713,147.0,88.21291916918916,0.0,1,1800.0
pjxyqwbk716,152.0,83.93157342555438,0.0,3,1200.0
pjxyqwbk717,154.6,75.8208230387566,0.06856403178757879,10,0.0
pjxyqwbk720,159.7,78.64808524432779,0.05635566334654582,2,600.0
pjxyqwbk721,147.0,87.03060632444854,0.0,1,1800.0
pjxyqwbk724,157.0,79.6636891933956,0.015923565864741026,2,600.0
pjxyqwbk727,184.0,69.69184403848674,0.18749998980978316,11,0.0
pjxyqwbk728,155.5,80.11382121454527,0.06109324365959848,2,0.0
pjxyqwbk729,152.5,85.05048622619763,0.019672129857565255,2,15500.0
pjxyqwbk731,153.0,76.29999501307222,0.05228757828185763,3,600.0
pjxyqwbk734,150.5,86.36012715215102,0.0,0,600.0
pjxyqwbk735,169.1,70.58249139074563,0.13069189055636365,12,0.0
pjxyqwbk736,150.8,82.35476907461744,0.06299734330256343,5,11600.0
pjxyqwbk740,151.0,82.69204750383791,0.019867548353142493,1,5600.0
pjxyqwbk741,166.2,73.36581989375331,0.08182911661678,6,0.0
pjxyqwbk745,159.5,74.90532445734642,0.081504697084345,6,0.0
pjxyqwbk746,153.0,77.10391652915578,0.01960784185569661,1,0.0
pjxyqwbk747,153.0,78.67711904071118,0.04901960463924153,2,600.0
pjxyqwbk749,149.6,87.72726686315062,0.0006684491531785326,2,19000.0
pjxyqwbk754,145.0,90.00757999947724,0.0,0,1800.0
pjxyqwbk755,148.5,86.28820967756162,0.0,0,600.0
pjxyqwbk756,148.5,87.38383249940522,0.0,0,1800.0
pjxyqwbk760,149.5,87.19531189329018,0.0,4,6200.0
pjxyqwbk761,147.9,87.29749240720132,0.02772143152661044,3,15000.0
pjxyqwbk762,159.5,77.19560644541653,0.07210030895922828,4,0.0
pjxyqwbk764,147.5,88.49762111880534,0.013559321114622297,1,6800.0
pjxyqwbk767,169.5,70.00766548627341,0.11504424100033976,11,600.0
pjxyqwbk769,151.1,82.83321754909215,0.020516213069741027,5,600.0
pjxyqwbk770,233.1,57.42856896488336,0.3693693535234082,30,0.0
pjxyqwbk772,163.6,80.69253785497935,0.04339853035461306,8,0.0
pjxyqwbk775,149.5,87.44280351553154,0.0,0,1800.0
pjxyqwbk777,322.2,41.09155676314226,0.550279312530127,86,0.0
pjxyqwbk779,148.5,87.2861894083374,0.016835015701345744,1,5600.0
pjxyqwbk781,149.7,83.45624025008415,0.0,0,0.0
pjxyqwbk782,192.3,68.86011082370717,0.18980758243330303,15,0.0
pjxyqwbk787,146.0,89.87465137844853,0.0,1,2700.0
pjxyqwbk788,151.5,88.09636382202218,0.0,1,1000.0
pjxyqwbk791,153.0,86.103262346192,0.0,3,28600.0
pjxyqwbk792,151.2,81.81811628187062,0.0,0,1200.0
pjxyqwbk793,149.7,88.31662736695877,0.0,1,600.0
pjxyqwbk795,147.5,89.86914644954939,0.0,0,3200.0
pjxyqwbk796,151.5,78.95709049788181,0.03960395778191698,4,1200.0
pjxyqwbk799,165.0,76.5848438433428,0.11515150817263586,9,600.0
pjxyqwbk802,153.5,77.22605360090856,0.02605863022419347,4,600.0
pjxyqwbk804,149.6,81.09691971277275,0.0006684491531785326,7,600.0
pjxyqwbk806,148.6,79.36944284189482,0.0242261087331017,2,600.0
pjxyqwbk807,162.5,80.25414890743698,0.03076922887573976,4,600.0
pjxyqwbk808,149.7,87.85303354355155,0.0,0,11600.0
pjxyqwbk810,149.6,78.38702684578698,0.0006684491531785326,5,600.0
pjxyqwbk812,154.2,85.56743932766283,0.0,3,1200.0
pjxyqwbk813,162.2,76.05609888680031,0.05672009514672656,7,0.0
pjxyqwbk814,159.8,75.61263606929685,0.06257821886243936,3,0.0
pjxyqwbk815,146.5,77.7508479350957,0.01365187620123712,3,600.0
pjxyqwbk818,152.5,81.64917497382459,0.049180324643913136,3,600.0
pjxyqwbk824,150.5,85.09168869822666,0.02657807132371619,2,1200.0
pjxyqwbk826,185.5,66.40700450636095,0.22102424684505406,17,0.0
pjxyqwbk828,171.7,76.62725238047453,0.099009895223652,8,0.0
pjxyqwbk829,147.7,84.0155664173618,0.0,0,1200.0
pjxyqwbk830,148.0,88.0195886473251,0.0,1,6800.0
pjxyqwbk831,222.7,64.5370424545558,0.3120790160718897,26,0.0
pjxyqwbk834,149.2,91.47720566506665,0.0,0,4000.0
pjxyqwbk835,370.5,39.34682754799386,0.5964912119705477,67,0.0
pjxyqwbk838,188.0,66.45265603975234,0.2207446691093261,11,0.0
pjxyqwbk839,166.0,75.50240509021656,0.07530120028306023,4,1200.0
pjxyqwbk844,144.0,78.70138342351504,0.0,0,0.0
pjxyqwbk845,145.5,83.31958190243424,0.0,1,0.0
pjxyqwbk855,155.6,76.08354266815279,0.035347041430138726,5,0.0
pjxyqwbk856,147.1,80.79469199220313,0.0006798096070829635,2,5600.0
pjxyqwbk859,152.6,75.8361680317059,0.05307994409698925,16,600.0
pjxyqwbk862,203.6,64.94400466876205,0.277504897961449,23,600.0
pjxyqwbk864,152.5,82.60130605893076,0.016393441547971045,4,600.0
pjxyqwbk865,165.1,73.33857823509521,0.115081761654648,12,0.0
pjxyqwbk866,194.5,64.10847999442262,0.2339331499263162,25,0.0
pjxyqwbk868,163.2,75.22732382185517,0.08578430846909875,9,1200.0
pjxyqwbk869,150.6,80.63014072841031,0.047144751185607486,4,0.0
pjxyqwbk870,158.6,81.42181075524522,0.05737704556260747,8,0.0
pjxyqwbk871,146.3,85.54886633295513,0.0,0,1200.0
pjxyqwbk872,149.2,90.77010115481896,0.0,0,3600.0
pjxyqwbk879,149.7,83.74882540088008,0.0,0,600.0
pjxyqwbk884,278.2,53.14270118106754,0.4327821555434165,41,0.0
pjxyqwbk885,161.0,87.70372126063843,0.04037266829983427,7,7600.0
pjxyqwbk889,164.6,70.74604673474806,0.12211420886304929,12,0.0
pjxyqwbk893,156.5,78.02747105255776,0.012779551899070166,8,1000.0
pjxyqwbk895,153.7,86.95119798625907,0.0,0,600.0
pjxyqwbk896,209.0,59.65454260026112,0.2942583591263943,32,0.0
pjxyqwbk899,176.0,68.97272335382254,0.1846590804170977,14,600.0
pjxyqwbk900,264.8,53.989046299507315,0.3723564814064773,39,0.0
pjxyqwbk901,145.0,82.47033913997662,0.0,2,600.0
pjxyqwbk902,149.5,84.705011056521,0.0,4,1200.0
pjxyqwbk907,169.1,75.6617341418253,0.10703724973168247,6,0.0
pjxyqwbk910,147.5,91.10507856914721,0.0,0,5000.0
pjxyqwbk919,150.5,79.86976213489952,0.03986710698557429,3,0.0
pjxyqwbk920,244.3,55.329510629164524,0.37904214576168044,46,0.0
pjxyqwbk922,169.0,78.44023204495667,0.07396449266482291,8,0.0
pjxyqwbk923,150.0,86.19532758697815,0.013333332444444504,2,600.0
pjxyqwbk925,213.2,62.16979070498168,0.26735458408280566,23,0.0
pjxyqwbk928,148.0,84.90877804670419,0.020270268900657508,1,2000.0
pjxyqwbk931,146.0,85.25273388679905,0.0,2,7000.0
pjxyqwbk935,147.0,89.67890546402003,0.0,0,2200.0
pjxyqwbk942,147.5,84.27050276132184,0.0,0,1800.0
pjxyqwbk943,154.5,81.74627302613119,0.0258899659618145,2,1800.0
pjxyqwbk949,244.8,55.00612520399815,0.38848037628756626,37,0.0
pjxyqwbk951,205.8,68.5607352497213,0.21671524700120276,19,0.0
pjxyqwbk953,250.6,56.5802052442057,0.39744611342992364,37,0.0
pjxyqwbk954,260.3,49.824815604117724,0.4083749362898603,39,600.0
pjxyqwbk955,155.5,85.78391731293137,0.05144694202913556,4,2600.0
pjxyqwbk956,172.2,76.9686366452592,0.09291520947066148,8,15000.0
pjxyqwbk962,178.0,67.59774901136241,0.20505616825527145,19,0.0
pjxyqwbk964,149.5,88.21604761096671,0.0,2,2600.0
pjxyqwbk966,146.0,89.42944592949,0.0,0,1800.0
pjxyqwbk967,146.5,83.53514788155987,0.02047781430185568,2,600.0
pjxyqwbk971,150.5,84.94883156486168,0.013289035661858095,4,2600.0
pjxyqwbk972,188.0,65.44574119969461,0.19414892584314225,22,0.0
pjxyqwbk991,164.5,72.5294788735879,0.08510637780508341,8,0.0
pjxyqwbk993,196.0,67.69795572969613,0.22704080474281607,20,0.0
pjxyqwbk996,167.5,73.32715980136359,0.1373134246380045,17,0.0
pjxyqwbk999,159.5,71.94545003476802,0.08777428916775616,6,0.0
pjxyqxbj001,149.5,86.62675005841137,0.0,2,6600.0
pjxyqxbj002,181.05,69.68737532795495,0.16984257554031618,11,0.0
pjxyqxbj006,197.5,65.67695869990082,0.22278479884633928,14,0.0
pjxyqxbj007,153.0,77.51470081603263,0.0,0,0.0
pjxyqxbj008,146.8,83.77451745405195,0.0,0,1800.0
pjxyqxbj012,160.6,76.13449090071664,0.067247816485192,6,600.0
pjxyqxbj015,156.4,72.76470122987843,0.07928388239872874,12,600.0
pjxyqxbj018,152.0,80.82334994583223,0.0,2,1200.0
pjxyqxbj021,149.7,78.33332810064609,0.04676018391715538,2,600.0
pjxyqxbj023,147.5,86.6379602279349,0.0,5,1600.0
pjxyqxbj024,211.6,65.28520485419637,0.29347824700008285,24,0.0
pjxyqxbj027,228.45,58.97045047185596,0.34690302705611614,38,0.0
pjxyqxbj029,179.0,73.02178363006794,0.13966479666677115,12,0.0
pjxyqxbj031,192.5,66.36934720159235,0.22857141669758874,19,600.0
pjxyqxbj032,142.3,85.8046320587047,0.0007027406393014308,1,600.0
pjxyqxbj034,151.0,85.980126756283,0.0,0,1600.0
pjxyqxbj035,160.5,73.35482409004211,0.0654205566716164,10,600.0
pjxyqxbj038,154.2,91.1718488215403,0.0,1,4100.0
pjxyqxbj039,157.2,82.65012196882176,0.0,0,2200.0
pjxyqxbj040,147.5,87.41084153146838,0.0,0,7600.0
pjxyqxbj043,154.0,86.1983710260798,0.0,1,1200.0
pjxyqxbj044,153.5,83.78566229409367,0.0390879453362902,3,0.0
pjxyqxbj046,146.5,91.26688796813052,0.0,0,4500.0
pjxyqxbj048,169.0,85.99999491124291,0.04733727530548667,4,1000.0
pjxyqxbj049,154.5,82.13915325960173,0.022653720216587687,2,0.0
pjxyqxbj051,155.1,88.50676411948652,0.012894905680534773,2,2200.0
pjxyqxbj052,158.5,91.0113507248359,0.0,0,3700.0
pjxyqxbj054,158.0,78.460121616448,0.06012657847300136,4,0.0
pjxyqxbj058,147.5,87.93423132649278,0.0,0,6200.0
pjxyqxbj060,169.7,75.3288111179251,0.08839127351848712,6,0.0
pjxyqxbj063,179.5,71.25403502763037,0.20334260705612217,13,0.0
pjxyqxbj064,170.5,72.08005442345721,0.12023459705368932,17,0.0
pjxyqxbj065,160.7,82.8039774235235,0.012445549941160552,1,600.0
pjxyqxbj066,195.0,67.55230422808697,0.18461537514792947,14,0.0
pjxyqxbj067,213.3,66.59610564481454,0.28363805515058343,29,5000.0
pjxyqxbj068,164.4,75.84701485115481,0.07299269628998198,5,0.0
pjxyqxbj073,162.5,80.99137963129972,0.05846153486390555,4,600.0
pjxyqxbj074,157.0,92.08470751052818,0.0,0,2000.0
pjxyqxbj075,151.5,92.9537892439743,0.0,0,4100.0
pjxyqxbj080,162.5,76.58891836375888,0.07076922641420146,4,0.0
pjxyqxbj082,165.5,72.90996538308366,0.10876132273345482,8,0.0
pjxyqxbj084,149.5,77.97591451666123,0.0,0,1200.0
pjxyqxbj086,154.0,80.33960517275291,0.01298701214370051,2,0.0
pjxyqxbj088,151.5,81.19207384870799,0.01980197889095849,2,0.0
pjxyqxbj089,163.5,79.2672734393105,0.048929660615922896,5,1600.0
pjxyqxbj092,174.0,68.47470870835008,0.14655171571541864,14,0.0
pjxyqxbj093,148.8,78.73588180538428,0.013440859311770206,1,0.0
pjxyqxbj094,215.7,66.23643642853796,0.2387575225425349,17,600.0
pjxyqxbj095,153.0,87.60522303233836,0.0,1,600.0
pjxyqxbj096,151.0,80.99337211964423,0.013245032235428328,1,1000.0
pjxyqxbj098,174.7,71.34286941368808,0.14024040410758992,20,600.0
pjxyqxbj100,265.4,56.863411572591886,0.4276563516331443,52,0.0
pjxyqxbj102,236.5,63.847566010673745,0.34672302973686975,34,0.0
pjxyqxbj103,151.2,85.57539116564874,0.0,1,1200.0
pjxyqxbj105,147.5,84.80948577562808,0.0,0,600.0
pjxyqxbj106,147.5,85.9735534933184,0.0,0,2400.0
pjxyqxbj113,153.2,82.85247500962957,0.0,2,2100.0
pjxyqxbj114,149.5,84.05350608337751,0.0,0,600.0
pjxyqxbj117,146.5,92.0081848458577,0.0,1,10600.0
pjxyqxbj119,191.5,66.01409576949892,0.23498693289885467,19,0.0
pjxyqxbj120,149.5,89.52641541629329,0.0,2,1600.0
pjxyqxbj121,147.5,87.80745167407107,0.0,0,600.0
pjxyqxbj124,153.0,83.1869226675214,0.0,2,1600.0
pjxyqxbj125,153.2,80.6860260648808,0.01958224415259503,1,0.0
pjxyqxbj129,173.8,89.4344022189642,0.01726121879969972,1,600.0
pjxyqxbj131,154.7,86.22171388353499,0.0,2,3100.0
pjxyqxbj132,171.7,77.14385106908264,0.011648222967488471,1,0.0
pjxyqxbj139,144.5,90.61452660107082,0.0,4,2600.0
pjxyqxbj144,157.5,81.6726932271306,0.02539682378432865,1,600.0
pjxyqxbj145,149.5,88.40133187950957,0.0,1,9200.0
pjxyqxbj146,157.2,87.92938371950486,0.012722645501103977,3,3000.0
pjxyqxbj147,152.2,79.63862814463678,0.0,1,0.0
pjxyqxbj148,152.3,84.76230566235681,0.001969796325029788,12,0.0
pjxyqxbj150,161.2,86.90384076278903,0.0,0,3200.0
pjxyqxbj151,155.5,88.61607147163527,0.03215433876820972,3,2800.0
pjxyqxbj152,149.5,85.45885715994267,0.0,0,1800.0
pjxyqxbj153,151.2,91.2810786189763,0.0,0,2600.0
pjxyqxbj154,149.5,87.39129850225427,0.0,2,2200.0
pjxyqxbj155,151.2,85.36375096800589,0.0,0,600.0
pjxyqxbj158,174.5,68.37936570891887,0.12034383264505256,19,0.0
pjxyqxbj159,158.2,87.36661900337427,0.03792667269742903,2,3100.0
pjxyqxbj160,150.7,90.83211076097474,0.0,0,3000.0
pjxyqxbj162,235.5,60.56156855364889,0.3439490299809329,33,0.0
pjxyqxbj164,151.5,90.60527454750664,0.0,3,2600.0
pjxyqxbj165,163.5,78.88562208650629,0.036697245461942175,7,2000.0
pjxyqxbj167,154.8,89.46026553874253,0.000645994790310414,2,4000.0
pjxyqxbj169,164.85,72.31240083030629,0.11616620466083077,19,0.0
pjxyqxbj173,159.7,81.14589347865414,0.06261740371838424,5,600.0
pjxyqxbj174,161.5,84.86686781010106,0.02476780032397521,7,1800.0
pjxyqxbj180,173.0,80.16011097340399,0.046242771893481395,4,0.0
pjxyqxbj182,149.5,79.7712321223256,0.0,1,0.0
pjxyqxbj187,149.5,85.17123176112162,0.0,1,600.0
pjxyqxbj188,169.7,78.52091464225606,0.0,0,600.0
pjxyqxbj192,198.5,63.7332461595342,0.21158689110393494,17,0.0
pjxyqxbj195,155.1,87.29012976852806,0.02643455664509628,4,1600.0
pjxyqxbj198,155.2,92.38916930482156,0.0,0,12500.0
pjxyqxbj207,156.0,83.37307157864926,0.0,3,0.0
pjxyqxbj214,162.7,90.01351628681523,0.0,0,11100.0
pjxyqxbj217,149.5,86.87491057692905,0.0,1,1000.0
pjxyqxbj220,154.2,87.36510458073252,0.0,0,3300.0
pjxyqxbj221,225.3,59.85818642440361,0.3311140554321324,27,0.0
pjxyqxbj223,159.0,85.73710152596846,0.0,1,1200.0
pjxyqxbj224,153.5,83.61628119763641,0.013029315112096734,2,0.0
pjxyqxbj225,167.3,72.93065911950632,0.11356843313996215,8,600.0
pjxyqxbj228,147.5,83.3389774007473,0.0,0,0.0
pjxyqxbj230,153.0,88.10522299965862,0.0,0,600.0
pjxyqxbj237,155.0,85.62902673361117,0.012903224973985486,1,5000.0
pjxyqxbj238,149.5,87.84748576270998,0.0,0,2400.0
pjxyqxbj239,146.5,82.24231520530272,0.0,0,1200.0
pjxyqxbj240,158.1,80.41745221900999,0.04174572790982113,6,600.0
pjxyqxbj241,154.2,83.35537721430758,0.0291828774848977,2,600.0
pjxyqxbj242,151.5,91.53398735749258,0.0,4,15000.0
pjxyqxbj243,155.0,87.9199943277423,0.0,1,600.0
pjxyqxbj250,159.0,79.5804981395913,0.07106917792017749,6,0.0
pjxyqxbj251,149.5,85.03678360957969,0.0,1,600.0
pjxyqxbj253,162.0,79.21048893762413,0.0493827130010671,2,0.0
pjxyqxbj255,155.5,81.02764752233777,0.01286173550728389,1,1200.0
pjxyqxbj257,165.3,73.9878963104721,0.13914094742039035,9,0.0
pjxyqxbj261,149.8,86.29371920602674,0.0,0,5000.0
pjxyqxbj262,153.0,80.8620862181643,0.026143789140928814,4,5600.0
pjxyqxbj269,167.0,74.3532889608809,0.09580837749650434,8,0.0
