BZ(备注),XZNJ(现在年级),XB(性别),XB(性别)_含义,DWDM(院系代码),ZYDM(专业代码),BJDM(班级代码),SYDDM(生源地代码),CPXN(测评学年),CPXQ(测评学期),CPXQ(测评学期)_含义,CJF(成绩分),CJPM(成绩排名),SZF(素质分),SZFPM(素质分排名),NLF(能力分),NLFPM(能力分排名),XSPF(学生评分),BZRPF(班主任评分),FJF(附加分),ZCJ(总成绩),ZYNJPM(专业年级排名),DJ(等级),CZRQ(操作日期),CZZ(操作者),SZNLF(素质+能力分),SZNLFPM(素质+能力分排名),ZYNJRS(专业年级人数),BY1(备用1),BY2(备用2),TSTAMP(时间戳),XH(学号),PDXN(评定学年),PDXQ(评定学期),DYF(德育分),DYCJPM(德育成绩排名),ZYF(智育分),ZYCJPM(智育成绩排名),TYF(体育分),TYCJPM(体育成绩排名),ZHJNF(综合技能分),FZSZCJPM(发展素质成绩排名),QTPF(其它评分),JF(加分),JFLY(加分理由),KF(扣分),KFLY(扣分理由),ZF(总分),BJPM(班级排名),BJRS(班级人数),BJPMBL(班级排名比例),ZYPM(专业排名),ZYRS(专业人数),ZYPMBL(专业排名比例),XNZPM(学年总排名)
,2020,1,第一学期,1118,1803,2018039,340000.0,2021,9,其他,,,,,,,,,,93.646,9,,14:04:13,sumk,,,101,,,05:11:24,pjxyqxbk935,,,,,,,,,,,,,,,,,8,40,,,,,
,2020,1,第一学期,1118,1803,2018039,370000.0,2021,9,其他,,,,,,,,,,90.879,12,,14:04:13,sumk,,,101,,,05:11:24,pjwtqxbj967,,,,,,,,,,,,,,,,,9,40,,,,,
,2020,1,第一学期,1118,1803,2018039,350000.0,2021,9,其他,,,,,,,,,,89.507,16,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbj205,,,,,,,,,,,,,,,,,11,40,,,,,
,2020,1,第一学期,1118,1803,2018039,510000.0,2021,9,其他,,,,,,,,,,86.327,21,,14:04:13,sumk,,,101,,,05:11:24,pjwrqxbj916,,,,,,,,,,,,,,,,,15,40,,,,,
,2020,1,第一学期,1118,1803,2018039,360000.0,2021,9,其他,,,,,,,,,,84.803,23,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbj318,,,,,,,,,,,,,,,,,17,40,,,,,
,2020,1,第一学期,1118,1803,2018039,130000.0,2021,9,其他,,,,,,,,,,83.424,27,,14:04:13,sumk,,,101,,,05:11:24,pjxuqwbj584,,,,,,,,,,,,,,,,,20,40,,,,,
,2020,1,第一学期,1118,1803,2018039,360000.0,2021,9,其他,,,,,,,,,,83.081,30,,14:04:13,sumk,,,101,,,05:11:24,pjxuqwbj634,,,,,,,,,,,,,,,,,21,40,,,,,
,2020,1,第一学期,1118,1803,2018039,640000.0,2021,9,其他,,,,,,,,,,83.078,31,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbj594,,,,,,,,,,,,,,,,,22,40,,,,,
,2020,1,第一学期,1118,1803,2018039,610000.0,2021,9,其他,,,,,,,,,,82.904,32,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbk955,,,,,,,,,,,,,,,,,23,40,,,,,
,2020,1,第一学期,1118,1803,2018039,510000.0,2021,9,其他,,,,,,,,,,81.907,37,,14:04:13,sumk,,,101,,,05:11:24,pjwtqxbj925,,,,,,,,,,,,,,,,,24,40,,,,,
,2020,1,第一学期,1118,1803,2018039,130000.0,2021,9,其他,,,,,,,,,,81.858,40,,14:04:13,sumk,,,101,,,05:11:24,pjxuqwbj580,,,,,,,,,,,,,,,,,26,40,,,,,
,2020,1,第一学期,1118,1803,2018039,210000.0,2021,9,其他,,,,,,,,,,80.669,50,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbj072,,,,,,,,,,,,,,,,,29,40,,,,,
,2020,2,第二学期,1118,1803,2018039,130000.0,2021,9,其他,,,,,,,,,,79.823,53,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbj153,,,,,,,,,,,,,,,,,31,40,,,,,
,2020,1,第一学期,1118,1803,2018039,370000.0,2021,9,其他,,,,,,,,,,79.763,54,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbj410,,,,,,,,,,,,,,,,,32,40,,,,,
,2020,2,第二学期,1118,1803,2018039,610000.0,2021,9,其他,,,,,,,,,,74.679,75,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbk868,,,,,,,,,,,,,,,,,35,40,,,,,
,2020,1,第一学期,1118,1803,2018039,430000.0,2021,9,其他,,,,,,,,,,71.095,86,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbj253,,,,,,,,,,,,,,,,,37,40,,,,,
,2020,1,第一学期,1118,1803,2018039,150000.0,2021,9,其他,,,,,,,,,,60.966,98,,14:04:13,sumk,,,101,,,05:11:24,pjxyqwbj888,,,,,,,,,,,,,,,,,40,40,,,,,
,2020,1,第一学期,1120,2001,2020011,370000.0,2021,9,其他,,,,,,,,,,91.84,3,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj428,,,,,,,,,,,,,,,,,3,85,,,,,
,2020,1,第一学期,1120,2001,2020011,350000.0,2021,9,其他,,,,,,,,,,88.239,11,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj223,,,,,,,,,,,,,,,,,7,85,,,,,
,2020,2,第二学期,1120,2001,2020011,150000.0,2021,9,其他,,,,,,,,,,87.057,13,,14:04:13,sumk,,,167,,,05:11:24,pjvyzxbj997,,,,,,,,,,,,,,,,,9,85,,,,,
,2020,1,第一学期,1120,2001,2020011,210000.0,2021,9,其他,,,,,,,,,,85.223,15,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj069,,,,,,,,,,,,,,,,,10,85,,,,,
,2020,1,第一学期,1120,2001,2020011,130000.0,2021,9,其他,,,,,,,,,,81.962,25,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj090,,,,,,,,,,,,,,,,,12,85,,,,,
,2020,1,第一学期,1120,2001,2020011,430000.0,2021,9,其他,,,,,,,,,,81.522,27,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj796,,,,,,,,,,,,,,,,,13,85,,,,,
,2020,1,第一学期,1120,2001,2020011,610000.0,2021,9,其他,,,,,,,,,,78.138,36,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk856,,,,,,,,,,,,,,,,,17,85,,,,,
,2020,1,第一学期,1120,2001,2020011,450000.0,2021,9,其他,,,,,,,,,,77.822,38,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj780,,,,,,,,,,,,,,,,,18,85,,,,,
,2020,2,第二学期,1120,2001,2020011,610000.0,2021,9,其他,,,,,,,,,,76.813,42,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk942,,,,,,,,,,,,,,,,,20,85,,,,,
,2020,1,第一学期,1120,2001,2020011,640000.0,2021,9,其他,,,,,,,,,,75.788,47,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj582,,,,,,,,,,,,,,,,,22,85,,,,,
,2020,1,第一学期,1120,2001,2020011,420000.0,2021,9,其他,,,,,,,,,,74.593,53,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj018,,,,,,,,,,,,,,,,,25,85,,,,,
,2020,1,第一学期,1120,2001,2020011,450000.0,2021,9,其他,,,,,,,,,,74.435,55,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj793,,,,,,,,,,,,,,,,,27,85,,,,,
,2020,2,第二学期,1120,2001,2020011,130000.0,2021,9,其他,,,,,,,,,,73.698,61,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj098,,,,,,,,,,,,,,,,,29,85,,,,,
,2020,2,第二学期,1120,2001,2020011,340000.0,2021,9,其他,,,,,,,,,,73.307,65,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj336,,,,,,,,,,,,,,,,,30,85,,,,,
,2020,1,第一学期,1120,2001,2020011,610000.0,2021,9,其他,,,,,,,,,,72.996,68,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk632,,,,,,,,,,,,,,,,,32,85,,,,,
,2020,1,第一学期,1120,2001,2020011,610000.0,2021,9,其他,,,,,,,,,,72.496,73,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk810,,,,,,,,,,,,,,,,,36,85,,,,,
,2020,1,第一学期,1120,2001,2020011,620000.0,2021,9,其他,,,,,,,,,,72.281,77,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj181,,,,,,,,,,,,,,,,,38,85,,,,,
,2020,1,第一学期,1120,2001,2020011,500000.0,2021,9,其他,,,,,,,,,,71.799,79,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj566,,,,,,,,,,,,,,,,,39,85,,,,,
,2020,2,第二学期,1120,2001,2020011,520000.0,2021,9,其他,,,,,,,,,,71.77,80,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj967,,,,,,,,,,,,,,,,,40,85,,,,,
,2020,1,第一学期,1120,2001,2020011,130000.0,2021,9,其他,,,,,,,,,,71.665,82,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj104,,,,,,,,,,,,,,,,,42,85,,,,,
,2020,1,第一学期,1120,2001,2020011,610000.0,2021,9,其他,,,,,,,,,,70.249,91,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk592,,,,,,,,,,,,,,,,,49,85,,,,,
,2020,1,第一学期,1120,2001,2020011,440000.0,2021,9,其他,,,,,,,,,,70.248,92,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj803,,,,,,,,,,,,,,,,,50,85,,,,,
,2020,2,第二学期,1120,2001,2020011,610000.0,2021,9,其他,,,,,,,,,,69.979,93,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk782,,,,,,,,,,,,,,,,,51,85,,,,,
,2020,1,第一学期,1120,2001,2020011,360000.0,2021,9,其他,,,,,,,,,,68.769,109,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj316,,,,,,,,,,,,,,,,,56,85,,,,,
,2020,1,第一学期,1120,2001,2020011,650000.0,2021,9,其他,,,,,,,,,,68.585,111,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj868,,,,,,,,,,,,,,,,,57,85,,,,,
,2020,1,第一学期,1120,2001,2020011,610000.0,2021,9,其他,,,,,,,,,,68.423,112,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk735,,,,,,,,,,,,,,,,,58,85,,,,,
,2020,1,第一学期,1120,2001,2020011,120000.0,2021,9,其他,,,,,,,,,,68.118,115,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj488,,,,,,,,,,,,,,,,,60,85,,,,,
,2020,1,第一学期,1120,2001,2020011,210000.0,2021,9,其他,,,,,,,,,,64.333,132,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj077,,,,,,,,,,,,,,,,,66,85,,,,,
,2020,1,第一学期,1120,2001,2020011,540000.0,2021,9,其他,,,,,,,,,,60.517,145,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk504,,,,,,,,,,,,,,,,,72,85,,,,,
,2020,1,第一学期,1120,2001,2020011,610000.0,2021,9,其他,,,,,,,,,,60.413,146,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk972,,,,,,,,,,,,,,,,,73,85,,,,,
,2020,1,第一学期,1120,2001,2020011,650000.0,2021,9,其他,,,,,,,,,,60.016,147,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk511,,,,,,,,,,,,,,,,,74,85,,,,,
,2020,1,第一学期,1120,2001,2020011,630000.0,2021,9,其他,,,,,,,,,,59.341,149,,14:04:13,sumk,,,167,,,05:11:24,pjvyzxbj998,,,,,,,,,,,,,,,,,75,85,,,,,
,2020,1,第一学期,1120,2001,2020011,220000.0,2021,9,其他,,,,,,,,,,57.958,150,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk549,,,,,,,,,,,,,,,,,76,85,,,,,
,2020,1,第一学期,1120,2001,2020011,450000.0,2021,9,其他,,,,,,,,,,57.57,152,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj764,,,,,,,,,,,,,,,,,77,85,,,,,
,2020,1,第一学期,1120,2001,2020011,130000.0,2021,9,其他,,,,,,,,,,53.651,158,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj116,,,,,,,,,,,,,,,,,80,85,,,,,
,2020,1,第一学期,1120,2001,2020011,640000.0,2021,9,其他,,,,,,,,,,45.307,163,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj591,,,,,,,,,,,,,,,,,83,85,,,,,
,2020,1,第一学期,1120,2001,2020012,140000.0,2021,9,其他,,,,,,,,,,90.781,5,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj611,,,,,,,,,,,,,,,,,1,82,,,,,
,2020,2,第二学期,1120,2001,2020012,140000.0,2021,9,其他,,,,,,,,,,89.78,6,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj674,,,,,,,,,,,,,,,,,2,82,,,,,
,2020,2,第二学期,1120,2001,2020012,230000.0,2021,9,其他,,,,,,,,,,87.007,14,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj691,,,,,,,,,,,,,,,,,5,82,,,,,
,2020,1,第一学期,1120,2001,2020012,110000.0,2021,9,其他,,,,,,,,,,84.89,16,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj852,,,,,,,,,,,,,,,,,6,82,,,,,
,2020,1,第一学期,1120,2001,2020012,130000.0,2021,9,其他,,,,,,,,,,83.88,19,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj092,,,,,,,,,,,,,,,,,9,82,,,,,
,2020,2,第二学期,1120,2001,2020012,110000.0,2021,9,其他,,,,,,,,,,82.44,23,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj853,,,,,,,,,,,,,,,,,12,82,,,,,
,2020,2,第二学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,82.086,24,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk607,,,,,,,,,,,,,,,,,13,82,,,,,
,2020,1,第一学期,1120,2001,2020012,140000.0,2021,9,其他,,,,,,,,,,80.533,29,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj663,,,,,,,,,,,,,,,,,15,82,,,,,
,2020,1,第一学期,1120,2001,2020012,230000.0,2021,9,其他,,,,,,,,,,80.493,30,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj677,,,,,,,,,,,,,,,,,16,82,,,,,
,2020,1,第一学期,1120,2001,2020012,220000.0,2021,9,其他,,,,,,,,,,79.255,32,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk562,,,,,,,,,,,,,,,,,17,82,,,,,
,2020,2,第二学期,1120,2001,2020012,520000.0,2021,9,其他,,,,,,,,,,78.78,35,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj274,,,,,,,,,,,,,,,,,19,82,,,,,
,2020,1,第一学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,76.862,41,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk792,,,,,,,,,,,,,,,,,22,82,,,,,
,2020,1,第一学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,75.729,48,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk769,,,,,,,,,,,,,,,,,26,82,,,,,
,2020,1,第一学期,1120,2001,2020012,140000.0,2021,9,其他,,,,,,,,,,74.914,51,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj636,,,,,,,,,,,,,,,,,27,82,,,,,
,2020,2,第二学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,74.8,52,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk870,,,,,,,,,,,,,,,,,28,82,,,,,
,2020,1,第一学期,1120,2001,2020012,410000.0,2021,9,其他,,,,,,,,,,74.286,58,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj726,,,,,,,,,,,,,,,,,31,82,,,,,
,2020,1,第一学期,1120,2001,2020012,360000.0,2021,9,其他,,,,,,,,,,73.762,60,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj299,,,,,,,,,,,,,,,,,32,82,,,,,
,2020,1,第一学期,1120,2001,2020012,210000.0,2021,9,其他,,,,,,,,,,73.125,67,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj080,,,,,,,,,,,,,,,,,36,82,,,,,
,2020,1,第一学期,1120,2001,2020012,420000.0,2021,9,其他,,,,,,,,,,72.628,72,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj003,,,,,,,,,,,,,,,,,37,82,,,,,
,2020,1,第一学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,72.324,75,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk621,,,,,,,,,,,,,,,,,39,82,,,,,
,2020,1,第一学期,1120,2001,2020012,450000.0,2021,9,其他,,,,,,,,,,72.238,78,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj782,,,,,,,,,,,,,,,,,40,82,,,,,
,2020,1,第一学期,1120,2001,2020012,330000.0,2021,9,其他,,,,,,,,,,71.035,86,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj555,,,,,,,,,,,,,,,,,41,82,,,,,
,2020,1,第一学期,1120,2001,2020012,370000.0,2021,9,其他,,,,,,,,,,69.93,95,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj456,,,,,,,,,,,,,,,,,44,82,,,,,
,2020,1,第一学期,1120,2001,2020012,120000.0,2021,9,其他,,,,,,,,,,69.582,98,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj485,,,,,,,,,,,,,,,,,46,82,,,,,
,2020,2,第二学期,1120,2001,2020012,630000.0,2021,9,其他,,,,,,,,,,69.459,100,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk991,,,,,,,,,,,,,,,,,47,82,,,,,
,2020,1,第一学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,69.394,103,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk813,,,,,,,,,,,,,,,,,50,82,,,,,
,2020,1,第一学期,1120,2001,2020012,340000.0,2021,9,其他,,,,,,,,,,69.112,105,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj339,,,,,,,,,,,,,,,,,52,82,,,,,
,2020,1,第一学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,68.648,110,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk855,,,,,,,,,,,,,,,,,54,82,,,,,
,2020,2,第二学期,1120,2001,2020012,620000.0,2021,9,其他,,,,,,,,,,68.367,113,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj188,,,,,,,,,,,,,,,,,55,82,,,,,
,2020,1,第一学期,1120,2001,2020012,650000.0,2021,9,其他,,,,,,,,,,68.092,117,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk510,,,,,,,,,,,,,,,,,57,82,,,,,
,2020,2,第二学期,1120,2001,2020012,650000.0,2021,9,其他,,,,,,,,,,67.588,120,,14:04:13,sumk,,,167,,,05:11:24,pjvyzxbj993,,,,,,,,,,,,,,,,,60,82,,,,,
,2020,2,第二学期,1120,2001,2020012,650000.0,2021,9,其他,,,,,,,,,,67.442,121,,14:04:13,sumk,,,167,,,05:11:24,pjvyzxbj995,,,,,,,,,,,,,,,,,61,82,,,,,
,2020,1,第一学期,1120,2001,2020012,120000.0,2021,9,其他,,,,,,,,,,64.196,134,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj492,,,,,,,,,,,,,,,,,67,82,,,,,
,2020,2,第二学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,63.412,137,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk638,,,,,,,,,,,,,,,,,69,82,,,,,
,2020,1,第一学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,61.386,141,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk949,,,,,,,,,,,,,,,,,71,82,,,,,
,2020,1,第一学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,61.063,143,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk583,,,,,,,,,,,,,,,,,73,82,,,,,
,2020,1,第一学期,1120,2001,2020012,610000.0,2021,9,其他,,,,,,,,,,59.993,148,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbk686,,,,,,,,,,,,,,,,,74,82,,,,,
,2020,1,第一学期,1120,2001,2020012,520000.0,2021,9,其他,,,,,,,,,,56.601,153,,14:04:13,sumk,,,167,,,05:11:24,pjxyqwbj288,,,,,,,,,,,,,,,,,76,82,,,,,
,2020,1,第一学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,100.208,2,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk808,,,,,,,,,,,,,,,,,1,67,,,,,
,2020,1,第一学期,1120,2003,2020031,370000.0,2021,9,其他,,,,,,,,,,90.103,17,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj431,,,,,,,,,,,,,,,,,2,67,,,,,
,2020,1,第一学期,1120,2003,2020031,330000.0,2021,9,其他,,,,,,,,,,87.303,26,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj532,,,,,,,,,,,,,,,,,5,67,,,,,
,2020,1,第一学期,1120,2003,2020031,320000.0,2021,9,其他,,,,,,,,,,85.226,30,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj965,,,,,,,,,,,,,,,,,6,67,,,,,
,2020,2,第二学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,82.295,38,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk644,,,,,,,,,,,,,,,,,8,67,,,,,
,2020,1,第一学期,1120,2003,2020031,340000.0,2021,9,其他,,,,,,,,,,82.051,41,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj375,,,,,,,,,,,,,,,,,10,67,,,,,
,2020,1,第一学期,1120,2003,2020031,510000.0,2021,9,其他,,,,,,,,,,80.478,51,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj061,,,,,,,,,,,,,,,,,14,67,,,,,
,2020,1,第一学期,1120,2003,2020031,450000.0,2021,9,其他,,,,,,,,,,78.669,62,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj769,,,,,,,,,,,,,,,,,19,67,,,,,
,2020,2,第二学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,78.323,66,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk716,,,,,,,,,,,,,,,,,21,67,,,,,
,2020,1,第一学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,77.141,71,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk761,,,,,,,,,,,,,,,,,23,67,,,,,
,2020,1,第一学期,1120,2003,2020031,420000.0,2021,9,其他,,,,,,,,,,75.809,79,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj016,,,,,,,,,,,,,,,,,27,67,,,,,
,2020,1,第一学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,74.709,91,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk967,,,,,,,,,,,,,,,,,29,67,,,,,
,2020,1,第一学期,1120,2003,2020031,410000.0,2021,9,其他,,,,,,,,,,74.324,93,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj991,,,,,,,,,,,,,,,,,30,67,,,,,
,2020,1,第一学期,1120,2003,2020031,230000.0,2021,9,其他,,,,,,,,,,73.935,98,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj688,,,,,,,,,,,,,,,,,31,67,,,,,
,2020,2,第二学期,1120,2003,2020031,430000.0,2021,9,其他,,,,,,,,,,72.227,114,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj272,,,,,,,,,,,,,,,,,35,67,,,,,
,2020,1,第一学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,71.394,123,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk745,,,,,,,,,,,,,,,,,39,67,,,,,
,2020,1,第一学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,69.994,132,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk717,,,,,,,,,,,,,,,,,43,67,,,,,
,2020,1,第一学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,65.992,148,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk708,,,,,,,,,,,,,,,,,53,67,,,,,
,2020,1,第一学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,65.642,153,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk578,,,,,,,,,,,,,,,,,56,67,,,,,
,2020,1,第一学期,1120,2003,2020031,420000.0,2021,9,其他,,,,,,,,,,65.018,154,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj041,,,,,,,,,,,,,,,,,57,67,,,,,
,2020,2,第二学期,1120,2003,2020031,410000.0,2021,9,其他,,,,,,,,,,62.754,157,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj754,,,,,,,,,,,,,,,,,60,67,,,,,
,2020,1,第一学期,1120,2003,2020031,340000.0,2021,9,其他,,,,,,,,,,58.918,159,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj340,,,,,,,,,,,,,,,,,61,67,,,,,
,2020,1,第一学期,1120,2003,2020031,610000.0,2021,9,其他,,,,,,,,,,55.683,165,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk668,,,,,,,,,,,,,,,,,63,67,,,,,
,2020,1,第一学期,1120,2003,2020031,230000.0,2021,9,其他,,,,,,,,,,55.611,166,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj692,,,,,,,,,,,,,,,,,64,67,,,,,
,2020,1,第一学期,1120,2003,2020032,320000.0,2021,9,其他,,,,,,,,,,102.688,1,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj926,,,,,,,,,,,,,,,,,1,69,,,,,
,2020,1,第一学期,1120,2003,2020032,150000.0,2021,9,其他,,,,,,,,,,98.059,3,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj890,,,,,,,,,,,,,,,,,2,69,,,,,
,2020,1,第一学期,1120,2003,2020032,610000.0,2021,9,其他,,,,,,,,,,95.416,7,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk791,,,,,,,,,,,,,,,,,3,69,,,,,
,2020,1,第一学期,1120,2003,2020032,610000.0,2021,9,其他,,,,,,,,,,87.792,22,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk931,,,,,,,,,,,,,,,,,5,69,,,,,
,2020,1,第一学期,1120,2003,2020032,320000.0,2021,9,其他,,,,,,,,,,84.908,31,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj932,,,,,,,,,,,,,,,,,8,69,,,,,
,2020,1,第一学期,1120,2003,2020032,420000.0,2021,9,其他,,,,,,,,,,83.275,33,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj035,,,,,,,,,,,,,,,,,10,69,,,,,
,2020,1,第一学期,1120,2003,2020032,340000.0,2021,9,其他,,,,,,,,,,83.112,34,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj331,,,,,,,,,,,,,,,,,11,69,,,,,
,2020,1,第一学期,1120,2003,2020032,110000.0,2021,9,其他,,,,,,,,,,81.065,48,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj849,,,,,,,,,,,,,,,,,14,69,,,,,
,2020,2,第二学期,1120,2003,2020032,450000.0,2021,9,其他,,,,,,,,,,80.311,53,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbj787,,,,,,,,,,,,,,,,,15,69,,,,,
,2020,2,第二学期,1120,2003,2020032,650000.0,2021,9,其他,,,,,,,,,,79.15,58,,14:04:13,sumk,,,173,,,05:11:24,pjxyqwbk523,,,,,,,,,,,,,,,,,17,69,,,,,
